24,30,29,28,24,28,27,35,27,30,30,30,35,21,28,17,22,20,28,23,13,24,26,30,34,22,28,24,22,22,12,16,20,25,6,13,24,18,21,25,27,20,15,20,23,15,24,9,22,16,15,11,13,10,19,6,21,19,26,20,6,15,16,12,22,16,24,6,6,21,10,19,13,16,16,17,21,12,20,13,15,16,14,16,18,17,9,16,17,10,11,12,12,9,13,15,12,10,0,11,11,6,0,3,6,11,9,11,14,6,0,3,9,10,10,10,3,13,10,0,6,9,6,6,10,3,0,0, 0, 0
12,34,24,21,25,22,27,28,32,14,26,28,30,27,19,25,18,25,25,28,33,28,22,29,21,26,25,22,18,27,21,12,25,20,24,26,6,14,17,16,23,25,23,22,13,25,23,19,17,20,18,20,11,25,20,13,29,24,24,20,23,21,16,25,19,23,25,25,16,0,22,12,25,20,12,19,16,15,14,18,13,22,20,16,13,17,17,9,6,11,3,15,15,12,6,9,9,11,3,3,11,6,12,16,15,12,9,16,13,16,12,16,10,18,11,12,14,19,13,14,6,10,13,9,15,0,6,10, 0, 0
26,35,36,16,28,24,21,30,20,27,24,18,13,25,27,25,22,23,22,20,25,9,23,21,16,23,21,19,25,25,26,12,18,25,20,20,18,27,6,18,11,23,20,11,20,16,13,15,19,19,13,18,19,18,13,16,16,6,16,0,10,16,0,16,13,3,13,17,16,16,0,16,9,19,15,13,10,3,6,11,3,16,13,6,12,6,19,10,6,3,17,12,14,0,12,6,12,12,10,10,14,10,16,13,10,0,0,9,11,6,6,6,10,6,0,6,0,6,12,6,10,3,0,6,3,6,0,6, 0, 0
32,39,23,23,27,34,22,22,27,23,29,23,24,21,17,24,3,26,14,16,11,20,12,15,6,10,10,16,16,6,10,18,11,19,10,13,10,12,12,6,15,10,12,15,6,18,6,13,0,14,13,10,12,13,19,16,13,11,9,15,9,0,9,3,14,11,0,3,13,12,6,6,6,12,12,15,6,13,13,19,12,3,15,10,12,3,10,10,3,12,9,9,0,0,6,15,3,18,11,13,13,9,6,16,14,6,14,6,6,6,11,12,6,6,9,13,6,6,3,3,0,0,6,0,3,0,3,6, 0, 0
32,30,39,24,27,13,35,35,35,23,26,28,21,30,22,19,26,28,28,27,19,24,21,26,10,23,23,18,20,12,18,26,23,13,20,29,18,12,18,20,25,23,18,18,21,14,13,22,16,21,21,26,12,13,15,18,23,24,15,23,19,11,17,19,20,11,22,22,3,21,0,14,13,17,17,12,20,22,11,17,19,14,12,9,10,20,12,18,0,11,6,0,12,11,12,11,6,14,11,3,13,3,14,15,12,11,3,0,9,12,10,6,6,0,10,3,6,6,11,0,6,12,3,6,6,0,6,6, 0, 0
31,29,32,37,35,28,25,26,30,33,26,32,24,24,28,22,27,21,26,21,22,22,10,24,26,19,24,20,25,24,12,13,28,16,24,14,22,19,14,16,17,24,9,18,19,19,16,23,24,18,0,21,19,16,20,16,6,21,14,19,16,18,18,16,12,15,11,0,9,13,21,19,6,12,10,17,14,20,9,10,10,10,17,6,12,10,13,10,10,16,9,6,13,11,3,6,6,9,9,10,9,12,9,0,17,9,6,6,6,6,6,10,3,11,15,6,0,6,0,9,6,9,0,9,6,10,6,3, 0, 0
23,29,30,30,28,34,33,25,31,27,25,31,26,21,24,23,20,16,19,15,21,21,12,16,9,14,16,9,15,17,18,16,16,6,17,6,11,17,16,11,16,11,10,3,11,13,0,10,10,16,9,0,6,0,12,12,6,10,3,14,9,15,9,0,16,14,10,10,6,12,12,6,3,9,3,10,9,6,13,3,6,9,0,3,3,13,15,15,12,11,3,12,6,6,12,12,3,11,6,10,10,3,3,9,11,6,12,6,6,9,6,6,6,3,3,6,14,6,0,0,6,9,10,3,6,0,9,6, 0, 0
36,39,35,37,33,39,37,37,30,26,25,27,28,20,34,27,25,26,32,25,25,15,11,21,26,29,17,21,21,20,18,29,28,29,24,31,25,17,26,23,26,21,26,11,19,24,10,25,27,25,27,26,21,25,22,27,10,12,15,16,12,20,22,16,21,23,18,19,11,24,20,15,6,12,17,12,23,22,16,16,19,16,3,22,9,18,6,9,15,19,18,19,13,16,17,6,21,21,20,0,22,15,12,12,14,15,9,12,18,16,15,3,9,0,14,15,0,15,18,6,16,11,10,3,6,0,13,6, 0, 0
24,27,30,29,21,23,26,30,27,25,28,16,26,28,29,20,23,25,19,18,25,25,22,19,18,16,22,21,20,17,20,6,24,10,16,17,22,24,21,18,20,21,22,19,24,18,19,13,13,17,21,16,12,28,22,19,24,25,19,10,17,16,13,13,18,11,0,3,14,10,16,14,3,0,12,10,9,6,10,0,16,10,17,12,11,15,13,9,15,10,12,18,17,15,10,6,12,12,6,0,0,3,3,9,3,6,12,6,0,3,10,9,0,0,6,6,0,0,9,12,6,0,0,3,6,3,0,9, 0, 0
6,22,24,26,30,24,29,31,24,28,26,25,20,21,3,25,12,23,23,22,21,22,27,20,27,0,22,9,24,13,17,11,10,14,23,20,26,3,20,20,12,10,19,20,18,3,13,13,16,16,12,13,10,6,9,15,16,6,10,15,9,6,9,14,6,13,19,19,6,15,19,17,12,18,19,20,10,12,16,12,6,9,13,12,16,0,17,9,6,9,13,6,0,0,0,0,6,0,10,0,0,0,9,3,3,6,6,6,11,0,3,12,11,6,6,6,6,9,10,14,13,9,13,13,6,0,3,13, 0, 0
33,37,15,29,24,35,36,29,29,30,35,25,34,29,35,28,0,31,31,29,23,20,32,29,29,28,18,19,25,24,26,25,30,18,16,23,23,27,12,16,22,22,12,26,15,22,20,19,15,0,23,16,21,22,18,23,22,0,6,26,17,22,18,20,19,17,0,3,13,24,19,10,17,20,22,17,13,0,15,0,21,19,20,17,17,17,18,11,3,15,15,12,13,20,15,0,19,6,14,14,16,18,16,16,6,14,6,0,0,16,15,0,13,17,12,13,3,0,9,6,12,15,10,3,3,10,6,9, 0, 0
25,36,29,28,24,29,23,30,19,31,24,28,20,30,18,28,27,26,22,20,23,22,16,14,10,15,6,22,21,26,18,10,9,20,18,0,14,0,17,13,15,15,15,20,6,6,12,6,18,15,0,9,13,19,16,12,15,10,9,16,6,12,11,14,6,13,18,13,0,13,13,11,6,6,10,0,10,17,3,6,12,6,12,3,0,10,15,9,3,6,9,0,3,3,13,12,15,3,0,13,9,18,11,0,9,0,3,6,11,6,3,10,6,0,0,6,10,11,3,3,3,0,6,6,0,6,6,3, 0, 0
30,39,30,29,32,34,37,28,27,25,30,15,16,28,26,28,22,14,23,22,25,20,21,20,9,21,19,9,9,20,15,23,10,9,9,21,22,10,13,16,13,12,12,16,27,18,18,17,19,12,12,3,18,21,18,19,12,6,17,16,6,11,17,6,18,12,18,12,6,10,14,16,10,0,16,17,14,16,13,12,18,6,17,18,13,16,16,13,10,12,10,19,13,19,9,15,6,13,15,12,9,12,9,6,9,11,16,15,12,16,0,3,0,3,0,0,11,14,6,0,12,3,0,6,0,9,9,3, 0, 0
28,44,33,29,25,23,33,24,16,26,28,26,23,22,25,19,24,12,20,18,12,18,17,14,13,13,20,18,24,20,13,18,21,13,14,19,9,15,15,17,19,15,14,15,12,12,16,13,18,13,6,15,6,15,14,6,3,12,14,3,10,19,9,11,6,12,6,9,9,3,0,10,0,6,9,6,0,0,18,12,6,13,12,3,3,11,11,17,9,11,6,10,0,6,11,0,15,10,10,13,15,9,0,0,6,9,14,11,0,13,10,0,13,6,11,6,0,9,9,6,6,0,9,0,0,0,0,0, 0, 0
31,40,36,28,37,30,20,20,29,32,31,30,22,15,18,24,22,20,26,29,18,21,21,17,17,16,14,18,0,12,19,25,24,26,19,15,17,21,17,16,10,12,6,10,16,13,17,6,13,19,6,9,15,20,17,21,3,6,19,3,13,17,20,10,17,12,15,16,12,6,10,3,19,6,13,17,10,9,15,12,15,16,10,17,3,16,3,19,16,13,6,13,16,9,10,6,6,15,9,6,18,6,19,3,11,12,10,9,16,18,3,10,9,10,10,3,3,0,9,0,16,10,11,0,13,12,3,11, 0, 0
13,15,32,34,32,24,31,34,31,32,30,26,31,31,24,21,23,28,24,23,6,24,29,28,20,22,22,19,21,12,20,17,13,26,6,19,24,22,0,20,19,22,14,23,22,12,13,18,19,20,18,14,21,12,22,6,12,24,3,0,12,15,9,3,19,20,18,13,19,10,14,14,6,16,9,0,16,15,14,16,15,13,9,16,17,16,12,12,11,3,10,11,11,13,9,16,6,6,13,11,10,3,6,0,6,18,12,6,9,0,6,6,0,0,6,12,3,3,14,13,6,6,0,11,6,6,0,0, 0, 0
10,35,37,32,16,37,25,27,32,30,31,32,29,27,23,22,26,27,22,33,10,30,20,27,21,22,29,27,24,19,23,21,24,16,27,16,19,21,21,23,23,22,23,24,14,20,26,23,22,17,22,21,23,26,21,17,24,29,28,22,24,19,24,3,21,24,20,20,21,17,25,18,14,15,15,6,24,12,15,18,17,20,15,17,3,10,21,15,17,13,16,19,10,12,17,18,17,21,20,6,13,14,23,16,20,3,13,19,12,6,3,14,6,6,17,13,0,13,15,6,19,6,14,10,6,10,10,16, 0, 0
28,35,37,33,29,24,33,15,31,36,21,26,28,14,25,13,26,29,22,17,28,21,22,26,23,18,23,19,6,22,20,0,17,19,27,24,9,24,12,19,20,21,25,15,17,17,25,21,16,14,21,22,23,24,15,21,19,19,16,25,13,14,18,19,12,15,19,3,15,21,14,11,6,15,14,6,14,13,9,18,0,6,3,10,3,15,9,16,10,9,13,0,6,13,11,14,9,10,6,15,17,10,12,0,0,6,10,16,13,6,10,6,11,9,12,0,6,11,6,13,0,9,0,3,6,0,3,10, 0, 0
6,33,29,32,36,26,36,30,35,30,23,23,20,30,17,17,20,26,18,29,19,19,27,17,18,23,13,19,17,18,17,23,19,23,13,13,23,12,21,20,16,18,19,15,15,12,3,12,9,6,11,3,6,12,10,19,15,16,21,14,9,10,19,11,15,9,16,6,13,17,17,21,3,6,12,10,0,12,3,14,6,9,15,13,15,0,13,6,9,12,0,9,12,11,6,6,10,0,0,10,3,14,17,6,15,12,12,10,9,11,12,9,11,9,0,12,0,6,6,12,6,6,6,3,0,0,0,6, 0, 0
16,36,28,28,38,33,24,29,35,26,30,34,30,30,27,26,25,36,28,21,29,26,13,21,27,10,23,20,24,24,16,16,25,25,22,26,14,19,15,3,26,18,24,20,3,21,22,10,10,22,18,18,10,21,17,15,22,17,16,18,18,24,21,6,3,11,16,9,13,0,14,13,16,6,14,11,13,9,12,19,10,22,9,20,0,9,0,6,3,11,13,6,20,14,11,14,12,11,14,12,6,6,12,0,0,6,17,12,3,12,10,13,12,14,6,12,11,0,6,6,10,10,12,10,0,0,6,6, 0, 0
0,37,28,23,27,31,32,24,17,31,0,21,26,3,25,13,25,18,23,19,12,24,23,18,12,17,11,14,12,12,17,10,16,14,13,11,3,6,18,14,6,13,6,12,0,0,3,13,10,0,0,11,12,14,12,3,3,6,3,0,6,12,13,6,10,0,9,12,3,3,0,12,9,10,0,6,0,6,13,0,6,9,6,0,12,6,9,15,0,0,0,6,0,6,12,6,6,6,15,9,0,3,0,6,10,6,0,6,6,0,3,0,0,6,6,6,6,6,11,6,3,3,0,0,9,3,10,6, 0, 0
39,38,41,34,27,20,28,18,27,29,31,22,16,26,13,23,10,21,21,20,22,6,6,16,18,22,0,0,14,12,23,16,21,19,10,23,6,18,3,15,20,6,13,12,21,22,16,12,6,17,14,16,9,15,15,10,12,14,16,14,16,16,6,10,13,13,11,9,0,0,10,10,12,9,12,6,10,6,14,6,10,13,0,0,6,6,6,0,3,13,6,6,0,9,13,6,6,12,6,6,10,0,6,6,3,6,6,6,9,11,6,11,6,0,9,12,0,9,6,10,6,6,0,6,0,6,6,6, 0, 0
25,35,32,31,34,31,37,27,26,31,32,23,22,28,28,11,25,26,28,27,29,27,19,0,18,17,20,23,21,21,26,23,20,13,18,24,20,20,21,23,28,18,12,16,28,14,12,17,20,18,19,6,16,19,15,21,23,15,21,19,25,20,18,10,19,19,15,16,22,17,16,12,15,9,22,15,14,16,0,13,13,0,3,15,12,0,20,6,6,0,10,15,0,14,13,13,10,14,6,14,13,6,20,13,16,3,11,15,12,11,12,14,9,6,13,12,16,0,3,6,0,10,0,6,6,6,6,6, 0, 0
12,31,24,9,30,27,27,23,28,11,27,22,26,28,25,19,10,22,11,24,22,10,16,16,16,14,22,20,21,20,21,14,0,18,14,13,22,16,20,10,21,22,22,18,9,12,13,18,18,19,16,16,16,19,19,14,15,10,16,6,14,9,19,13,16,12,13,11,6,13,15,14,16,6,11,6,6,6,16,17,0,0,3,15,12,0,12,6,0,19,16,12,10,10,15,12,12,6,10,6,6,0,6,10,6,3,6,3,10,10,12,3,9,6,10,6,0,0,6,10,0,3,3,0,0,0,6,6, 0, 0
15,35,37,29,34,34,35,36,30,26,30,34,20,14,14,25,27,22,22,21,25,13,23,27,24,23,20,16,16,18,22,22,16,14,26,6,21,19,19,6,13,16,19,19,16,17,20,27,18,28,13,18,23,15,19,9,19,12,15,20,6,19,16,15,18,6,20,17,18,15,9,9,15,13,20,16,14,3,14,11,18,3,11,16,14,13,13,10,9,15,13,13,16,0,10,14,9,0,14,12,6,6,10,9,10,6,6,3,13,6,13,0,14,3,0,9,11,0,12,3,10,6,0,6,13,3,9,0, 0, 0
30,35,23,35,18,35,33,37,28,35,24,0,34,32,27,23,11,25,21,29,36,33,27,19,29,32,25,27,23,23,29,22,16,18,25,23,10,28,26,25,19,21,24,27,30,12,23,17,19,17,24,23,24,19,9,21,25,15,24,19,20,20,13,21,14,19,15,22,20,19,9,12,23,21,24,13,0,9,15,13,12,20,13,12,3,18,21,10,18,12,12,0,14,14,16,13,3,0,11,13,9,14,0,10,9,17,0,15,6,14,13,6,6,10,3,10,6,6,15,0,13,3,9,9,0,13,9,14, 0, 0
31,20,37,14,26,21,21,20,21,26,31,26,20,23,19,9,24,27,17,16,27,0,20,10,17,10,19,21,6,14,14,20,9,18,22,14,19,16,3,17,14,17,21,17,6,6,13,14,13,15,13,10,14,0,16,10,15,13,9,12,16,14,3,13,19,13,15,0,9,6,12,3,0,0,6,3,6,3,11,12,16,12,0,0,6,0,3,0,0,6,12,9,6,6,6,0,6,0,0,0,12,6,9,0,11,10,6,6,0,0,0,0,10,10,0,0,0,0,0,3,11,6,3,0,3,0,3,6, 0, 0
13,34,36,30,30,28,27,35,31,35,26,31,14,24,28,24,21,23,25,25,25,19,23,23,12,20,20,21,3,20,26,29,19,23,19,18,20,0,26,24,26,25,20,25,21,27,23,26,25,25,21,6,23,16,22,25,26,21,18,20,6,20,24,15,16,13,9,15,16,17,16,18,20,17,20,19,6,0,18,14,16,16,16,3,13,17,11,0,13,21,16,11,18,21,10,9,6,12,16,14,10,11,13,18,12,6,9,0,16,13,11,13,13,12,9,15,0,15,13,6,6,6,9,10,11,0,0,6, 0, 0
26,38,33,39,30,17,30,31,33,28,38,21,29,21,28,30,22,29,18,25,29,25,26,28,20,27,24,21,20,23,16,20,23,31,23,13,17,24,13,19,18,23,22,24,29,26,28,30,27,25,23,22,27,25,24,10,17,20,30,15,22,27,23,22,21,17,27,15,16,20,18,12,16,19,13,21,16,23,23,3,17,21,13,13,16,21,13,20,12,11,13,16,19,16,24,11,20,11,6,15,15,6,20,12,17,15,6,18,12,16,11,15,15,13,14,6,6,6,14,0,9,16,10,6,15,9,3,0, 0, 0
3,24,30,26,23,16,26,22,31,29,30,24,17,27,23,15,13,22,18,20,24,25,26,27,17,22,27,20,16,18,3,20,17,17,18,13,9,12,15,15,17,17,17,18,24,6,9,19,12,23,6,16,6,12,18,3,21,20,6,16,0,17,12,12,14,13,20,11,9,10,11,6,6,15,12,6,11,15,6,13,15,13,0,14,12,3,3,6,6,12,0,14,3,0,3,0,6,9,0,9,6,3,0,0,0,9,0,6,3,0,9,13,13,0,0,6,0,9,12,11,0,0,3,10,0,0,9,6, 0, 0
14,20,31,30,29,24,29,20,35,23,17,18,30,25,11,22,15,16,16,29,27,24,29,16,14,14,20,23,6,20,6,13,12,19,6,16,9,21,12,16,18,10,0,13,17,9,14,11,15,10,16,23,15,13,12,23,6,17,9,0,13,16,10,21,19,18,13,0,3,13,11,19,12,12,14,9,20,15,12,14,14,9,3,10,10,6,9,11,10,11,11,12,14,0,10,0,11,11,9,6,0,0,10,3,6,3,3,13,6,12,9,6,6,6,6,9,10,10,12,9,0,9,10,0,3,6,13,0, 0, 0
9,34,38,29,3,16,29,20,21,28,25,11,32,25,19,24,15,14,12,19,24,18,24,21,6,13,15,12,9,17,11,11,6,16,10,15,3,11,6,18,6,22,21,11,20,3,13,12,13,13,0,14,6,3,11,9,16,16,20,12,12,16,16,19,3,6,0,9,15,0,6,12,6,11,10,3,12,0,14,6,9,0,12,9,9,9,3,9,9,12,9,16,6,0,10,6,6,9,6,0,13,9,11,3,9,0,6,9,11,6,6,9,0,0,0,9,9,3,0,6,6,3,6,3,6,3,6,0, 0, 0
22,38,34,38,30,16,21,31,22,25,28,25,28,15,25,27,13,22,28,17,28,25,20,17,6,23,6,6,21,26,11,3,12,13,11,0,21,18,0,6,10,13,13,16,14,12,16,19,13,0,11,15,6,11,9,0,13,13,13,13,6,10,6,16,13,9,0,0,14,12,10,10,6,3,14,9,17,15,14,6,6,12,12,0,3,11,13,6,12,6,10,3,6,14,10,13,11,9,6,6,3,3,0,0,3,3,6,6,0,6,6,9,10,0,3,11,0,6,3,0,3,0,3,0,3,0,0,0, 0, 0
24,33,36,33,33,23,26,21,28,25,28,21,21,15,21,13,21,24,24,15,19,24,6,21,19,11,6,9,19,24,15,9,18,10,20,17,12,12,12,14,11,11,13,9,14,11,12,11,0,14,15,11,9,3,13,6,11,9,0,11,6,17,6,9,6,6,9,12,3,10,9,6,12,6,12,17,6,3,6,9,10,9,0,10,14,6,12,3,6,6,11,12,14,10,0,6,13,13,6,9,12,6,12,3,0,3,13,3,10,14,10,3,6,0,6,0,10,0,3,6,0,6,0,10,6,3,0,0, 0, 0
29,35,37,19,27,26,30,26,25,24,29,20,27,24,25,24,15,15,15,12,11,19,14,11,10,3,12,10,19,12,17,20,17,15,14,20,17,16,21,13,20,16,9,15,21,19,13,14,16,20,14,12,18,13,20,14,20,11,16,3,20,3,15,17,14,20,13,15,18,18,6,14,19,13,14,10,6,12,9,17,15,18,14,6,12,12,12,14,11,9,12,12,3,6,3,3,14,3,11,3,3,6,17,13,13,6,3,10,13,13,0,6,10,14,13,3,9,3,0,3,0,6,3,3,0,0,9,3, 0, 0
33,40,29,15,23,25,25,37,24,20,24,9,28,26,24,17,9,25,19,23,24,17,25,13,26,25,24,25,32,25,23,19,21,19,21,21,17,9,17,21,6,12,18,22,25,6,25,20,20,26,12,12,22,13,17,21,6,23,19,18,23,15,10,19,9,21,9,6,14,20,16,15,3,16,16,6,23,11,17,9,14,19,9,13,16,11,0,10,15,11,12,6,11,6,0,0,15,0,13,12,12,0,15,15,9,9,10,12,10,6,0,6,9,6,6,0,0,11,0,9,9,0,9,10,0,6,6,3, 0, 0
20,25,19,15,20,28,28,19,31,28,24,18,22,17,19,18,14,20,20,30,16,23,24,18,19,17,16,10,13,22,9,15,20,14,20,23,22,16,20,9,17,15,15,3,14,6,10,18,13,13,12,0,6,16,18,17,21,21,14,0,10,19,14,20,3,0,3,9,9,9,15,12,6,21,12,13,14,12,11,9,13,11,15,0,14,10,9,9,0,6,3,14,6,0,0,0,0,0,6,10,11,3,0,3,0,0,6,0,3,6,6,0,6,6,3,0,6,0,9,0,0,0,0,0,0,3,3,3, 0, 0
18,40,36,27,23,19,30,29,20,18,26,22,13,24,20,19,26,20,25,9,15,27,12,28,30,13,6,28,25,15,18,16,19,21,19,13,23,20,27,28,18,20,18,18,23,16,18,25,23,25,3,18,23,18,6,23,22,20,25,15,21,6,18,19,18,15,19,23,19,19,15,13,18,11,10,19,9,14,16,11,16,15,17,12,13,3,16,3,9,6,10,12,0,9,3,13,11,6,12,9,3,13,12,12,12,6,0,12,3,12,9,0,13,9,6,16,0,11,14,16,9,13,10,15,11,6,12,11, 0, 0
15,34,35,29,14,16,27,33,18,28,23,28,32,23,6,19,16,18,27,11,11,30,25,25,20,18,19,15,11,15,29,13,24,24,25,24,26,26,24,25,14,23,19,19,18,20,18,16,12,18,21,21,21,20,12,19,6,17,16,21,23,24,20,21,6,22,15,13,11,14,9,16,22,18,24,11,15,16,13,13,16,20,22,21,18,13,16,18,13,10,6,16,0,15,3,12,10,0,12,11,10,6,16,9,15,10,14,9,12,15,12,12,0,6,6,6,6,6,15,0,3,6,9,3,3,12,11,0, 0, 0
15,28,31,22,25,30,32,27,31,25,19,28,25,28,10,24,13,16,16,24,17,23,18,27,24,22,20,20,20,20,15,16,13,22,12,9,16,15,12,12,20,11,24,6,22,14,17,12,16,9,16,16,22,16,23,24,18,18,15,15,25,20,14,20,20,20,22,29,19,16,20,19,18,13,17,13,18,18,19,20,19,19,13,17,15,15,3,20,16,14,0,9,12,0,11,13,9,13,18,9,11,3,3,10,17,15,3,13,6,14,6,11,13,9,6,0,13,6,6,9,9,6,12,0,3,11,6,10, 0, 0
28,31,27,35,33,13,34,13,28,27,24,24,33,18,21,16,25,21,23,21,25,26,15,23,27,6,22,22,23,16,15,18,15,3,3,19,22,19,6,13,18,18,13,14,17,17,20,16,9,9,17,10,14,17,14,19,16,14,10,12,16,14,12,17,12,18,11,14,21,12,11,16,16,6,3,16,10,16,14,9,18,0,6,6,12,11,0,6,10,12,9,3,10,12,3,12,10,0,12,3,3,6,9,0,0,3,6,6,0,0,3,0,0,0,0,0,6,0,6,0,6,9,6,3,0,0,3,3, 0, 0
25,37,12,32,34,29,30,28,30,30,12,19,22,27,19,24,20,29,20,22,9,17,21,12,20,16,18,19,24,19,24,20,18,17,16,18,23,16,0,15,18,20,18,18,12,18,19,6,18,9,6,9,13,0,16,13,17,10,18,9,10,16,6,14,0,12,15,12,14,11,17,9,6,16,16,9,13,0,16,13,9,6,9,15,17,13,14,11,9,13,13,10,10,12,9,16,14,0,13,12,14,0,3,3,9,13,15,12,16,6,15,13,10,12,6,11,0,3,6,0,3,9,6,6,9,6,3,6, 0, 0
30,31,34,29,31,29,27,0,28,22,13,20,26,23,15,14,24,17,19,25,17,20,13,24,14,22,13,21,6,20,23,17,21,20,15,16,17,21,16,14,19,16,17,15,13,13,19,21,20,23,15,14,20,12,21,22,16,17,10,0,13,17,12,12,13,17,16,16,6,0,3,13,12,11,0,6,18,9,0,9,6,6,13,16,3,9,13,6,12,0,14,6,10,12,12,9,6,12,0,6,6,0,3,3,0,0,3,12,6,3,6,6,0,10,9,6,0,3,10,0,3,0,9,6,3,6,0,0, 0, 0
31,33,34,35,38,14,38,33,26,28,24,34,27,28,22,24,28,20,27,32,34,25,26,29,30,26,23,22,19,21,30,26,16,21,6,12,18,22,21,19,19,19,14,20,9,11,14,22,23,12,21,21,16,21,20,23,10,16,21,19,9,14,13,9,9,22,18,16,21,18,10,10,19,12,14,10,6,3,10,6,15,15,16,17,16,6,10,6,13,20,9,3,11,12,0,15,0,9,0,12,19,11,6,3,12,11,16,11,9,3,12,6,0,17,9,6,6,9,11,6,3,3,0,11,10,6,6,11, 0, 0
28,32,24,28,34,33,30,32,25,29,31,18,20,24,23,16,11,26,16,23,27,20,26,22,21,25,17,16,18,19,14,0,12,13,23,15,16,17,15,19,10,18,6,21,11,16,16,13,13,20,12,14,0,10,11,20,15,15,6,12,6,17,13,16,13,6,0,15,13,12,10,6,13,13,10,0,18,17,15,17,9,11,17,12,11,12,6,10,6,9,13,15,11,6,3,13,0,10,6,6,3,6,3,0,3,9,0,0,3,0,9,9,6,3,3,0,0,12,6,9,10,6,6,6,6,3,0,3, 0, 0
20,28,40,34,26,30,27,21,21,3,22,17,13,13,0,21,18,18,17,13,0,18,21,14,19,14,0,3,18,12,6,6,0,12,11,20,14,15,6,10,6,3,13,11,6,9,3,6,0,3,6,10,9,6,9,3,6,9,3,13,6,0,0,3,3,6,10,0,12,6,9,6,3,0,0,6,0,6,12,6,10,6,6,6,3,6,9,14,15,9,3,9,0,6,6,6,0,6,3,0,6,0,0,6,9,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0, 0, 0
35,40,30,27,34,35,34,32,27,30,26,25,30,24,25,12,24,20,18,21,29,24,23,15,31,24,21,12,19,22,23,20,23,9,6,21,12,20,17,20,14,23,13,23,13,19,18,17,13,24,10,13,6,18,15,6,13,12,10,6,14,21,18,16,13,11,13,17,12,0,16,3,16,19,18,15,15,15,16,16,15,9,19,13,6,0,3,12,12,12,10,10,16,12,9,10,6,11,10,10,12,10,13,0,6,11,10,9,12,0,6,6,6,12,12,0,0,6,9,0,6,6,6,6,6,6,11,0, 0, 0
37,35,38,39,38,24,20,27,30,24,16,26,29,16,13,26,6,13,20,21,21,24,20,9,26,25,16,23,6,24,21,20,20,20,20,23,6,16,22,24,20,16,16,19,10,13,14,21,20,15,17,17,17,16,3,12,16,14,3,16,14,10,15,13,13,11,13,14,13,12,18,9,13,16,6,6,11,3,19,14,6,13,6,12,18,14,18,13,6,16,6,13,16,17,9,10,12,11,10,9,0,17,3,10,3,6,13,6,14,11,6,6,3,10,6,12,11,9,6,10,11,9,9,9,12,6,6,3, 0, 0
30,40,38,32,28,34,24,22,28,17,33,30,24,23,24,12,16,6,16,22,17,21,23,24,23,23,17,20,24,9,17,0,13,12,15,21,22,10,16,12,15,6,16,0,13,12,18,6,14,17,13,10,14,16,6,15,0,10,13,13,0,11,3,13,13,6,11,6,15,15,11,3,11,6,14,9,6,13,6,10,11,9,6,6,0,11,11,3,0,11,0,3,6,6,0,6,0,10,10,14,3,9,0,10,14,13,9,12,6,6,10,11,6,6,0,0,0,6,6,6,6,0,0,0,0,6,3,0, 0, 0
13,40,39,36,37,29,38,28,29,35,33,29,27,26,25,20,12,17,17,24,26,26,26,31,11,28,26,25,11,16,23,6,16,23,29,25,21,26,18,20,25,6,10,27,21,15,20,22,28,20,24,18,15,21,16,23,25,13,9,18,3,13,12,23,17,18,22,19,18,21,16,22,18,19,13,6,18,16,6,11,17,17,12,14,16,15,17,6,12,18,0,12,12,13,17,13,9,14,13,3,11,6,0,12,3,6,6,6,6,14,6,15,0,6,3,6,9,6,6,3,3,14,0,3,10,17,6,6, 0, 0
9,40,39,28,23,26,25,31,28,36,33,37,29,27,24,24,30,23,25,32,25,31,25,30,6,26,23,20,18,22,15,26,12,6,6,20,16,17,22,20,16,17,9,23,11,16,10,21,13,19,25,21,16,16,20,13,21,17,12,16,20,19,6,15,19,9,17,13,21,3,20,21,14,19,18,3,16,13,0,11,12,17,18,15,14,13,6,3,10,19,6,11,12,11,6,14,9,12,16,6,6,10,0,10,14,3,9,0,12,6,0,9,6,12,9,6,6,0,0,6,0,12,6,3,0,6,10,3, 0, 0
40,42,25,32,28,35,24,30,27,32,24,26,26,30,33,30,17,26,19,33,22,23,21,19,27,25,26,13,18,23,17,20,28,16,24,17,27,18,15,23,27,23,6,25,21,26,9,0,21,21,17,13,17,9,24,15,6,25,22,13,21,19,18,24,16,20,15,13,17,11,6,10,18,9,15,16,21,19,20,3,18,17,16,14,16,3,18,12,12,16,13,12,16,10,19,0,16,6,15,0,11,20,17,16,12,12,16,20,6,12,20,0,9,13,15,15,11,9,0,9,13,12,3,6,6,9,6,3, 0, 0
16,43,37,35,30,20,31,30,29,20,18,23,21,21,24,15,22,17,13,21,21,21,13,10,14,13,17,18,11,6,6,9,21,20,6,15,12,13,18,24,21,16,13,14,16,12,9,6,11,13,13,18,16,0,0,10,15,10,12,12,6,10,0,10,17,6,11,18,14,0,11,12,12,3,10,17,11,6,12,9,10,14,13,6,13,0,0,0,11,6,0,9,0,10,13,9,6,6,6,12,12,3,3,3,11,3,0,0,0,6,3,0,0,6,0,6,6,0,3,10,10,0,6,3,0,6,0,9, 0, 0
